2.2 -248 2.0219 -90.8474
2.3 -248 2.11368 -90.8415
2.4 -248 2.20544 -90.8354
2.5 -248 2.29719 -90.8291
2.6 -248 2.38892 -90.8224
2.7 -248 2.48063 -90.8156
2.8 -248 2.57232 -90.8084
2.9 -248 2.664 -90.801
3 -248 2.75565 -90.7934
3.1 -248 2.84728 -90.7854
3.2 -248 2.93889 -90.7773
3.3 -248 3.03047 -90.7688
3.4 -248 3.12203 -90.7601
3.5 -248 3.21357 -90.7512
3.6 -248 3.30508 -90.742
3.7 -248 3.39657 -90.7325
3.8 -248 3.48803 -90.7228
3.9 -248 3.57946 -90.7128
4 -248 3.67087 -90.7025
4.1 -248 3.76225 -90.692
4.2 -248 3.85359 -90.6813
4.3 -248 3.94491 -90.6703
4.4 -248 4.0362 -90.659
4.5 -248 4.12746 -90.6475
4.6 -248 4.21868 -90.6357
4.7 -248 4.30987 -90.6237
4.8 -248 4.40103 -90.6114
4.9 -248 4.49216 -90.5988
5 -248 4.58324 -90.586
5.1 -248 4.6743 -90.5729
5.2 -248 4.76532 -90.5596
5.3 -248 4.8563 -90.546
5.4 -248 4.94724 -90.5322
5.5 -248 5.03815 -90.5181
5.6 -248 5.12901 -90.5038
5.7 -248 5.21984 -90.4892
5.8 -248 5.31063 -90.4743
5.9 -248 5.40137 -90.4592
6 -248 5.49208 -90.4438
6.1 -248 5.58274 -90.4282
6.2 -248 5.67336 -90.4123
6.3 -248 5.76393 -90.3962
6.4 -248 5.85446 -90.3798
6.5 -248 5.94495 -90.3632
6.6 -248 6.03539 -90.3463
6.7 -248 6.12578 -90.3292
6.8 -248 6.21612 -90.3118
6.9 -248 6.30642 -90.2941
7 -248 6.39667 -90.2762
7.1 -248 6.48687 -90.2581
7.2 -248 6.57702 -90.2397
7.3 -248 6.66712 -90.221
7.4 -248 6.75717 -90.2021
7.5 -248 6.84716 -90.183
7.6 -248 6.93711 -90.1635
7.7 -248 7.027 -90.1439
7.8 -248 7.11683 -90.124
7.9 -248 7.20661 -90.1038
8 -248 7.29634 -90.0834
8.1 -248 7.38601 -90.0627
8.2 -248 7.47562 -90.0418
8.3 -248 7.56518 -90.0207
8.4 -248 7.65468 -89.9993
8.5 -248 7.74412 -89.9776
8.6 -248 7.8335 -89.9557
8.7 -248 7.92282 -89.9335
8.8 -248 8.01208 -89.9111
8.9 -248 8.10128 -89.8885
9 -248 8.19041 -89.8656
9.1 -248 8.27949 -89.8424
9.2 -248 8.3685 -89.8191
9.3 -248 8.45745 -89.7954
9.4 -248 8.54633 -89.7715
9.5 -248 8.63514 -89.7474
9.6 -248 8.7239 -89.723
9.7 -248 8.81258 -89.6984
9.8 -248 8.9012 -89.6735
9.9 -248 8.98975 -89.6484
10 -248 9.07823 -89.6231
10.1 -248 9.16664 -89.5975
10.2 -248 9.25498 -89.5716
10.3 -248 9.34325 -89.5455
10.4 -248 9.43145 -89.5192
10.5 -248 9.51958 -89.4926
10.6 -248 9.60764 -89.4658
10.7 -248 9.69562 -89.4387
10.8 -248 9.78353 -89.4114
10.9 -248 9.87137 -89.3839
11 -248 9.95913 -89.3561
11.1 -248 10.0468 -89.3281
11.2 -248 10.1344 -89.2998
11.3 -248 10.222 -89.2713
11.4 -248 10.3094 -89.2425
11.5 -248 10.3968 -89.2135
11.6 -248 10.4841 -89.1843
11.7 -248 10.5713 -89.1548
11.8 -248 10.6584 -89.1251
11.9 -248 10.7455 -89.0952
12 -248 10.8325 -89.065
12.1 -248 10.9194 -89.0346
12.2 -248 11.0062 -89.0039
12.3 -248 11.0929 -88.973
12.4 -248 11.1796 -88.9419
12.5 -248 11.2661 -88.9105
12.6 -248 11.3526 -88.8789
12.7 -248 11.439 -88.8471
12.8 -248 11.5253 -88.815
12.9 -248 11.6115 -88.7827
13 -248 11.6977 -88.7502
13.1 -248 11.7837 -88.7174
13.2 -248 11.8697 -88.6844
13.3 -248 11.9555 -88.6511
13.4 -248 12.0413 -88.6177
13.5 -248 12.127 -88.584
13.6 -248 12.2126 -88.55
13.7 -248 12.2981 -88.5159
13.8 -248 12.3835 -88.4815
13.9 -248 12.4688 -88.4468
14 -248 12.554 -88.412
14.1 -248 12.6392 -88.3769
14.2 -248 12.7242 -88.3415
14.3 -248 12.8092 -88.306
14.4 -248 12.894 -88.2702
14.5 -248 12.9788 -88.2342
14.6 -248 13.0634 -88.198
14.7 -248 13.148 -88.1615
14.8 -248 13.2324 -88.1248
14.9 -248 13.3168 -88.0879
15 -248 13.4011 -88.0508
15.1 -248 13.4852 -88.0134
15.2 -248 13.5693 -87.9758
15.3 -248 13.6533 -87.938
15.4 -248 13.7371 -87.8999
15.5 -248 13.8209 -87.8617
15.6 -248 13.9045 -87.8232
15.7 -248 13.9881 -87.7845
15.8 -248 14.0716 -87.7455
15.9 -248 14.1549 -87.7064
16 -248 14.2382 -87.667
16.1 -248 14.3213 -87.6274
16.2 -248 14.4043 -87.5876
16.3 -248 14.4873 -87.5475
16.4 -248 14.5701 -87.5073
16.5 -248 14.6528 -87.4668
16.6 -248 14.7354 -87.4261
16.7 -248 14.8179 -87.3852
16.8 -248 14.9003 -87.3441
16.9 -248 14.9826 -87.3027
17 -248 15.0647 -87.2611
17.1 -248 15.1468 -87.2193
17.2 -248 15.2287 -87.1773
17.3 -248 15.3106 -87.1351
17.4 -248 15.3923 -87.0927
17.5 -248 15.4739 -87.0501
17.6 -248 15.5554 -87.0072
17.7 -248 15.6368 -86.9641
17.8 -248 15.7181 -86.9208
17.9 -248 15.7992 -86.8773
18 -248 15.8803 -86.8336
18.1 -248 15.9612 -86.7897
18.2 -248 16.042 -86.7456
18.3 -248 16.1227 -86.7012
18.4 -248 16.2033 -86.6567
18.5 -248 16.2838 -86.6119
18.6 -248 16.3641 -86.5669
18.7 -248 16.4443 -86.5218
18.8 -248 16.5244 -86.4764
18.9 -248 16.6044 -86.4308
19 -248 16.6843 -86.385
19.1 -248 16.764 -86.339
19.2 -248 16.8437 -86.2927
